Id,TARGET_5Yrs
193,0.5131062502138418
194,0.4936525593333638
195,0.2915320663423794
196,0.6638553510599661
197,0.3919839446205276
198,0.3498262558063538
199,0.3373977212424684
200,0.40132511957235495
201,0.274030776755881
202,0.20443619009182037
203,0.42210961280267567
204,0.4054205985127571
205,0.24120823867603075
206,0.30587409634806884
207,0.7695190098143277
208,0.2983679955125906
209,0.8398442389742439
210,0.4011260564230058
211,0.6097076841822551
212,0.858055758114504
213,0.6876598101026378
214,0.55098707307454
215,0.8106348028482969
216,0.24806570087261937
217,0.26593104604692636
218,0.33455886018992614
219,0.6237294629149113
220,0.867367751474289
221,0.5615629359979236
222,0.4795509209511231
223,0.24037509473471466
224,0.6385194667158864
225,0.3221994219316366
226,0.480784939095305
227,0.7236342137354762
228,0.2823055397048549
229,0.426046789117211
230,0.6752946749037637
231,0.4614493199968829
232,0.4185964364329711
233,0.6448435000298782
234,0.4549502637797437
235,0.7929437891714491
236,0.5954239825611705
237,0.27169458319349316
238,0.4462854202213793
239,0.8076629812483687
240,0.7809185219330468
241,0.6220078724104501
242,0.6081112367400079
243,0.5824963452211629
244,0.7549068430222211
245,0.3329990039271024
246,0.2470305062109202
247,0.3310613563121075
248,0.2590617407215428
249,0.47438539986053174
250,0.22989568469164864
251,0.3643553861152632
252,0.48509762378412946
253,0.9034170098099138
254,0.4343213399586849
255,0.6772110778318605
256,0.40701056740115654
257,0.530376206420168
258,0.29742892397550336
259,0.5511371364343155
260,0.7469160097069283
261,0.257755492412159
262,0.7800828034531613
263,0.19617680607447163
264,0.2406145527459926
265,0.5038129977206789
266,0.6129233257060969
267,0.3530887694908007
268,0.48701323914991707
269,0.46590452471739313
270,0.5199121352073788
271,0.4378564887993083
272,0.2657574846044951
273,0.5257014326900069
274,0.35780627440119955
275,0.4225982037666353
276,0.3260915587283673
277,0.6564365068065234
278,0.9231083419027725
279,0.24793167663930882
280,0.41526541909390885
281,0.4628140607243153
282,0.7269403298151156
283,0.6559960139826019
284,0.43079768911157734
285,0.759319882209821
286,0.44424842254605224
287,0.5373110632620057
288,0.6888660401373019
289,0.7317935045037727
290,0.470887847837951
291,0.24501978354213186
292,0.5665009654459326
293,0.3278183819167129
294,0.28084588936689536
295,0.2814376985216073
296,0.4136666664625194
297,0.6645715740781866
298,0.706990171607652
299,0.6325867866097459
300,0.27458307288292655
301,0.8316727464664969
302,0.33701350249369044
303,0.6082606095251061
304,0.6585474474203553
305,0.47218524875187406
306,0.47556456282474047
307,0.2583166574080317
308,0.2853994606343576
309,0.39978775712534137
310,0.5130006573198143
311,0.4935621430308918
312,0.2906540818687395
313,0.317680856674874
314,0.2970987971535518
315,0.46764424665774906
316,0.6974655539923488
317,0.7367691408340155
318,0.35316591292603194
319,0.4313574085225684
320,0.3544497820800359
321,0.7333098686987547
322,0.4118898522689253
323,0.4127255613211757
324,0.2365489405360748
325,0.5468392213685946
326,0.5761267184809868
327,0.2919036251260599
328,0.612557376327163
329,0.30949060476928325
330,0.5596697497684122
331,0.39541587312967247
332,0.3264320427853978
333,0.5247337904452876
334,0.3582303857941938
335,0.5755473948885788
336,0.6852892932722924
337,0.5063762031867877
338,0.47083245457347495
339,0.38085620928088887
340,0.7232850881257703
341,0.3026037251402343
342,0.5900648285591028
343,0.20035450995421514
344,0.7265389391732358
345,0.6150785813440411
346,0.3269568099207972
347,0.4850773263849069
348,0.30270846340914587
349,0.7014219717963277
350,0.384403297301772
351,0.26126624354100025
352,0.3574979543181797
353,0.5725311420443668
354,0.7238309405714287
355,0.5584201443287258
356,0.32665103642774546
357,0.3341479867263718
358,0.4002681051145776
359,0.3673168251804003
360,0.34547408283313175
361,0.2500024990476305
362,0.2204796521332958
363,0.7077686241986925
364,0.41408403801719984
365,0.24514632782558188
366,0.4434373202391392
367,0.5657863783950883
368,0.2694132105570303
369,0.6846210286310189
370,0.706279502383386
371,0.39952933886934955
372,0.7534340754446202
373,0.5896461527303027
374,0.8945038921663288
375,0.7900665164612949
376,0.6634004266319815
377,0.3028421058272712
378,0.3211669868934799
379,0.22424501035718797
380,0.506034658892672
381,0.4080463494565286
382,0.5076017321761855
383,0.45163930427305404
384,0.3229553855014858
385,0.26556813900958975
386,0.42894508825417277
387,0.6925436527213354
388,0.46954407874498544
389,0.3740940964629143
390,0.6008556922643266
391,0.3262528125738106
392,0.28677028086438194
393,0.6120824667237956
394,0.2998792029872657
395,0.47650728518093743
396,0.36874541811981004
397,0.5061256188743327
398,0.3436429632319031
399,0.6939636361414426
400,0.26811467291200414
401,0.4449522023877672
402,0.5816649675686464
403,0.555822026169785
404,0.3896321308835271
405,0.2436925316095043
406,0.733082016927421
407,0.3904041877051162
408,0.4417958564040093
409,0.4325234931705083
410,0.6043394922976449
411,0.3662135441597477
412,0.7186682458478372
413,0.8293055997624514
414,0.3462078971115913
415,0.9287138360814455
416,0.5454330788314758
417,0.6665081190368518
418,0.43181477602351287
419,0.5894979728459668
420,0.4701536261144455
421,0.6035155492736688
422,0.43084680990229546
423,0.41240534822492075
424,0.30560095289553646
425,0.6659083270599007
426,0.3236469066047411
427,0.32030453912995405
428,0.5331263388357441
429,0.4024909046107799
430,0.3645937454712304
431,0.3440133128902671
432,0.3771983595112927
433,0.6678815604597915
434,0.5782508410832289
435,0.8877890631122333
436,0.40664719749981687
437,0.2684695573545526
438,0.562557308442258
439,0.34311764063324296
440,0.4833968777523532
441,0.8089767350770927
442,0.6743663440374195
443,0.47583414484413583
444,0.2764963444603135
445,0.3735298657986474
446,0.29310861907880736
447,0.24651515611589192
448,0.43603716780919344
449,0.31719105256578384
450,0.5796348046141707
451,0.4450471193763763
452,0.6126281175727835
453,0.5402591026633413
454,0.777791092418977
455,0.5422440229778721
456,0.5371937710483101
457,0.8048427541792306
458,0.396901446946641
459,0.2890184050458305
460,0.35251591161082063
461,0.32602066755360654
462,0.32458609812236366
463,0.33357787706659375
464,0.8015963010131364
465,0.39048335491407593
466,0.5244618789310048
467,0.5339647048622658
468,0.5871285295577895
469,0.21795032125082262
470,0.6033334762154678
471,0.8606494048117641
472,0.6234988528779077
473,0.6025798020752622
474,0.3358824020193372
475,0.4406725203738053
476,0.4473004009037982
477,0.3133565034223687
478,0.3990566105455467
479,0.8548253747783408
480,0.6254702122351722
481,0.43101369303696047
482,0.5085810058015249
483,0.36629131540598586
484,0.20416003413113473
485,0.3443554094006381
486,0.35897215757633555
487,0.6012690994643036
488,0.43551340844751457
489,0.32599738478383705
490,0.27836434010484856
491,0.5615454066082526
492,0.28950534763096597
493,0.5078028080502769
494,0.6327887163861033
495,0.780318799725641
496,0.3748001835134598
497,0.3672976607889728
498,0.2710271902173599
499,0.3829639664253736
500,0.42604020061602477
501,0.3154211424257458
502,0.93108504544569
503,0.37734138238232684
504,0.5498204600356347
505,0.5028394134075959
506,0.2607335879558812
507,0.6825993173465293
508,0.7405644536597876
509,0.5837845009540833
510,0.35116088010984237
511,0.6136854807607851
512,0.3110943925894391
513,0.287771207601368
514,0.3306321387672234
515,0.7046542049848948
516,0.33622560938767243
517,0.4346800104227957
518,0.37503956294246565
519,0.4500460777426815
520,0.913463084242538
521,0.39360197905957256
522,0.5835101143463274
523,0.28321168239879424
524,0.3245257464593601
525,0.40595987917736365
526,0.5347390621572852
527,0.7153620983422081
528,0.3977605828674615
529,0.5467423854255534
530,0.5512243303832625
531,0.5420957320289215
532,0.3196495227900947
533,0.3571415902495577
534,0.6772737101312927
535,0.2834753921979194
536,0.4494725689382617
537,0.5468858566001384
538,0.35969644137387646
539,0.44603597400697703
540,0.342963087728394
541,0.31132924413521484
542,0.5154302135275483
543,0.3977421085760011
544,0.4297182723888826
545,0.8145207714609731
546,0.8234999543837895
547,0.31192478393596446
548,0.3123920845530513
549,0.3305680247458207
550,0.3981080321403114
551,0.5575513155421133
552,0.2624926900441821
553,0.6751113103659488
554,0.24839714027710236
555,0.361588797125336
556,0.3604426457934121
557,0.3276854566127745
558,0.5831689207776115
559,0.3612772977978311
560,0.39393750140702416
561,0.46391051370782294
562,0.7386360604466311
563,0.4454015585304855
564,0.23916281415579627
565,0.3300223691248443
566,0.36473735941243524
567,0.3680903138208965
568,0.4290959101731888
569,0.45932917062036366
570,0.4244763957345712
571,0.5403541747057855
572,0.3830996913481213
573,0.46200759271671354
574,0.6506536041765046
575,0.4287430740057782
576,0.26754215474088794
577,0.5383371206128666
578,0.5607845608945169
579,0.7329926469226404
580,0.38415693680871166
581,0.45476910950372634
582,0.3198145897627727
583,0.2527708308108261
584,0.27840138940097797
585,0.39387422650977305
586,0.3720170343378949
587,0.8311065690874411
588,0.8649122712332692
589,0.37578025511648244
590,0.7991498667863131
591,0.3918545140900831
592,0.8507217139493509
593,0.45487402305770774
594,0.27669013824695243
595,0.2917356028744649
596,0.7080604625207718
597,0.4392335920504742
598,0.28482684781429213
599,0.2611478347683482
600,0.7232269679377851
601,0.42423011343701394
602,0.833841273997814
603,0.5516387157101876
604,0.5325287085524681
605,0.23277082403894034
606,0.7033153788224124
607,0.562590967729344
608,0.4252134922394369
609,0.8353469457444548
610,0.5029995097159048
611,0.4958553814506905
612,0.47412159580395297
613,0.7394498012555849
614,0.5282133043019743
615,0.5373007576682195
616,0.6018242098860326
617,0.44982974808961823
618,0.3235654506437673
619,0.5465176810142435
620,0.8618184481793688
621,0.6009545728522383
622,0.5828291167309609
623,0.6503878165347126
624,0.6992578201527931
625,0.4133115139844152
626,0.5730222130719576
627,0.6293897835265005
628,0.4347606372101946
629,0.8444222785539935
630,0.5036848091127356
631,0.7481035273913409
632,0.47608603928285353
633,0.23485547922425684
634,0.7312043443715669
635,0.331506051496333
636,0.6292553120561846
637,0.35533153052561034
638,0.3768173674097886
639,0.6748171209490169
640,0.9114693034968766
641,0.3940309730244115
642,0.43928019000053664
643,0.5228979808225275
644,0.3321347649794219
645,0.4825927566594295
646,0.32070051161467505
647,0.33605023031558895
648,0.4093601052768225
649,0.5909893892767455
650,0.35061378658397774
651,0.4469184398377087
652,0.2928831121389183
653,0.5332277915213133
654,0.37682478082902554
655,0.28099345971339695
656,0.2220394857448963
657,0.44037298745402004
658,0.4710221611773573
659,0.5423657809316665
660,0.3699265792008225
661,0.2673378961659169
662,0.3269777198841105
663,0.5425853667331508
664,0.365191515667231
665,0.3768428808728801
666,0.579842715339139
667,0.3143460609661208
668,0.4334535071125065
669,0.23547985430446758
670,0.744683810298203
671,0.46517412476382175
672,0.34078868148098496
673,0.6543610543009154
674,0.2648800533744487
675,0.5012628217915855
676,0.46058829799092244
677,0.23826901415665025
678,0.472454393677434
679,0.2513785936352651
680,0.3071807614445865
681,0.748495940533187
682,0.29732124997180676
683,0.47548984272759415
684,0.7626500349991067
685,0.3321212859650477
686,0.2426448371355564
687,0.5896549838582203
688,0.5094015796945744
689,0.18440729873868109
690,0.3268197054522313
691,0.2657345053453458
692,0.6495258793569544
693,0.46819061680992374
694,0.8136732288398766
695,0.5460136473046379
696,0.5016405078474042
697,0.36067287976352036
698,0.4919613155112914
699,0.33648095463886124
700,0.5730654635550632
701,0.24743934764298572
702,0.46756086578106126
703,0.5323936197012443
704,0.30024059315885415
705,0.2524483183332809
706,0.603831464520551
707,0.7139622242898257
708,0.2416933515454806
709,0.3622825203266144
710,0.3826239258411431
711,0.4293974984406033
712,0.6867810171902673
713,0.6734432839477223
714,0.43293393482953396
715,0.496297098821606
716,0.7389253105640253
717,0.4782662544627971
718,0.5885593999610528
719,0.22605225953966335
720,0.5673617039147284
721,0.7713609477793669
722,0.3242642551676458
723,0.3904327615583577
724,0.4613964406562051
725,0.27924053326972764
726,0.715597161025088
727,0.27859994181181874
728,0.7676724146796015
729,0.31389818819786464
730,0.5679502679270823
731,0.3519975229098043
732,0.27948078273668514
733,0.2745903252115428
734,0.4214090087651779
735,0.44990225952251023
736,0.4150265545889673
737,0.4995198470496687
738,0.4382242915865593
739,0.35808051355645953
740,0.489991412568966
741,0.535538233882615
742,0.6618879369172288
743,0.4824890539830468
744,0.3204259710315584
745,0.5949910814966306
746,0.5021867567702618
747,0.3232028523679382
748,0.3845550416093691
749,0.24898339129232688
750,0.29017227845479665
751,0.39470317608731587
752,0.3984739532404767
753,0.5729906220787734
754,0.25776220592212606
755,0.33349988077786874
756,0.7211086122191372
757,0.377120070451122
758,0.3768107962869478
759,0.4583337887659878
760,0.334110530241581
761,0.26683099659261855
762,0.25859677006886495
763,0.6156426997712758
764,0.5006139322025777
765,0.44317969094888254
766,0.32132958469464173
767,0.8463490546590539
768,0.33575498750451216
769,0.6819938521242357
770,0.5862096213094995
771,0.5499716933562886
772,0.7972466924531031
773,0.2676593322006829
774,0.2578848518662532
775,0.856017560125017
776,0.7217473427862154
777,0.611727438583534
778,0.36611605275102527
779,0.29123252867941646
780,0.5112374466470229
781,0.6366689012791721
782,0.8317048896005307
783,0.7915631824693256
784,0.39842328913081354
785,0.6184364556205939
786,0.4687392321512698
787,0.5299153177267679
788,0.3433205146681959
789,0.5536806249491198
790,0.45651286938927915
791,0.5198984265943642
792,0.3202240661042219
793,0.4455448268358515
794,0.512147585573114
795,0.3298291454234041
796,0.3065258864339033
797,0.3587499886162145
798,0.33657819687677476
799,0.6091805252943691
800,0.38863071292078827
801,0.36746150700214547
802,0.5168800813688634
803,0.32395398955897275
804,0.5036008077148327
805,0.5399937478082046
806,0.46640604716999734
807,0.7923136209044555
808,0.7074783175822508
809,0.4807697829225891
810,0.6162513019516941
811,0.45594411766081167
812,0.9117477330530395
813,0.4311137649725326
814,0.46578458656878863
815,0.5103167036716836
816,0.39972107433767284
817,0.44571922757759935
818,0.5383966478736335
819,0.3698986226295996
820,0.4820945562858128
821,0.702648325132033
822,0.2414827785188436
823,0.2912026870326411
824,0.20378109974653857
825,0.310832356844353
826,0.6873655150941961
827,0.24732961161292782
828,0.580446013789461
829,0.5004119318611898
830,0.5311685786224037
831,0.40033027601065013
832,0.4700604442842189
833,0.7036427661141563
834,0.3181621297316389
835,0.6381321988380183
836,0.23005021039191453
837,0.5372861568139574
838,0.23891602606992765
839,0.5673035720072228
840,0.8478989931619868
841,0.46265673379233685
842,0.33714067269925657
843,0.32259055681550786
844,0.3262050994198672
845,0.3898760062250164
846,0.6168190333592496
847,0.3684007322132301
848,0.3495319708986593
849,0.4362267839888648
850,0.46848312046424373
851,0.3424776279453596
852,0.271562926704161
853,0.48249411614726917
854,0.3700675317986847
855,0.3964197392921953
856,0.42339757775829745
857,0.5343989431220105
858,0.6375066263559662
859,0.7275873286754565
860,0.7391424865223116
861,0.5062552433334554
862,0.3983094037601907
863,0.3880724032744293
864,0.7217531850912543
865,0.27868169835693835
866,0.3204280453336071
867,0.30441455614993007
868,0.25771726014213714
869,0.8325498674395956
870,0.23480561276382209
871,0.5856421249278023
872,0.3920481964930342
873,0.3385817100611337
874,0.23421361740034174
875,0.3383722430328232
876,0.5431293153914551
877,0.40520554736065256
878,0.3595589409551978
879,0.5118572100262064
880,0.2707146827548574
881,0.23841207994915992
882,0.38377294420060404
883,0.42224156317577766
884,0.586868176037613
885,0.6598177846494302
886,0.38645501715354774
887,0.6885105109652091
888,0.758431997138383
889,0.3279171063907295
890,0.49041742549340733
891,0.383805119730453
892,0.5359217889029763
893,0.8202831193405341
894,0.28261985951743773
895,0.49576129723776324
896,0.34191493158240077
897,0.4953862873608571
898,0.39677813558174135
899,0.3007264548433919
900,0.31903188156367607
901,0.40676516720433376
902,0.3823917981772788
903,0.36467913697560184
904,0.3223348718737506
905,0.5598085297805799
906,0.6496812291809775
907,0.32402491806145406
908,0.31569670490097596
909,0.2585624182398961
910,0.20366899508405556
911,0.7085154088382783
912,0.3010708435740474
913,0.30508247217275364
914,0.5224477836383313
915,0.396232384500379
916,0.37972047637493633
917,0.2901176552324906
918,0.7196840605093554
919,0.24500752023820752
920,0.2622094409621981
921,0.34592825670616745
922,0.9357978218024979
923,0.23570483636125508
924,0.27364458710242673
925,0.35174203987290353
926,0.36364201712365296
927,0.2533813301597135
928,0.2916953620974953
929,0.5877783989518366
930,0.3501020036697839
931,0.5488534451168777
932,0.3863282678420334
933,0.4230883990959412
934,0.518418895872388
935,0.5141761973818644
936,0.40161578742585774
937,0.3779638376584618
938,0.46545644648453816
939,0.6455371001472142
940,0.4460991611948923
941,0.551588884515948
942,0.3301151545334886
943,0.5485612514387023
944,0.24335582412726345
945,0.42790547539406204
946,0.8484878438960497
947,0.4052923333736149
948,0.43091141623731255
949,0.40674437978855094
950,0.3471925070456329
951,0.4260078829319984
952,0.750115833202101
953,0.2992657010166382
954,0.40690329693309624
955,0.48027042428341987
956,0.6153955413188507
957,0.3580195777504447
958,0.35574821923386474
959,0.4962553264602086
960,0.44844188266726065
961,0.3529691404284523
962,0.33434790611492976
963,0.40550663130894443
964,0.2462506947274146
965,0.9071003884969134
966,0.4583646691257391
967,0.3568772137976156
968,0.611691018461401
969,0.37129771289764085
970,0.8068741096364243
971,0.5832682531716028
972,0.2769920537920714
973,0.45441008441918707
974,0.4059257567272902
975,0.4083608948621689
976,0.3002834614453405
977,0.7358074261745189
978,0.2435032576662058
979,0.7552718254070693
980,0.6093961200310581
981,0.4101835686517081
982,0.2526446354208941
983,0.4508492130342151
984,0.670057452552018
985,0.4866312063955253
986,0.4090056311666597
987,0.5859195293222215
988,0.4866794820948159
989,0.7492329142269304
990,0.5613050077143796
991,0.5798703126227508
992,0.4972105548193724
993,0.5232846534998592
994,0.8876918344187815
995,0.658718195484902
996,0.5684692709681424
997,0.22061583760513961
998,0.24214506309535389
999,0.7519232015983086
1000,0.3463624615481301
1001,0.4185955494067863
1002,0.37830100874850325
1003,0.2959787808964888
1004,0.3293869929512096
1005,0.49974570597206813
1006,0.6700371533906971
1007,0.4780642728551803
1008,0.5900997733323079
1009,0.6372703226110538
1010,0.47735207508822497
1011,0.4791960028890429
1012,0.2268345669099739
1013,0.7403447817317796
1014,0.4853351021059696
1015,0.22793640524473627
1016,0.2870114516302425
1017,0.3299039118460414
1018,0.6454181159621277
1019,0.563233989103753
1020,0.5614976510769304
1021,0.620878842431385
1022,0.4225691083755376
1023,0.3213482298014673
1024,0.2054410485103709
1025,0.22687944553248918
1026,0.5137438407240438
1027,0.33704132552774624
1028,0.4683738021121826
1029,0.3817377300397187
1030,0.23848511632936384
1031,0.43214264121862356
1032,0.5334955597403472
1033,0.30324501335415627
1034,0.37797023361661586
1035,0.2701776864453262
1036,0.6059938722930642
1037,0.28898169266721235
1038,0.7728225246190903
1039,0.4283265216926921
1040,0.5733948670744888
1041,0.5842493092613212
1042,0.4243241667025619
1043,0.5650440895811848
1044,0.2731006426368389
1045,0.7545119216366178
1046,0.4818623064184779
1047,0.6532602149130934
1048,0.33980754394728535
1049,0.7709402025195691
1050,0.4386158551732459
1051,0.41076744370088053
1052,0.5185792092545431
1053,0.4553503820700708
1054,0.4963364379175996
1055,0.22663696503141936
1056,0.4382091739471917
1057,0.4346031373607638
1058,0.4529146381557469
1059,0.43659524300141755
1060,0.8229226777153645
1061,0.3256956083613952
1062,0.32886902138393004
1063,0.3552368404056295
1064,0.7758781373398569
1065,0.25580358470953424
1066,0.6029422220655202
1067,0.4202959641736242
1068,0.7905977446992745
1069,0.6130299403716738
1070,0.8851847729548975
1071,0.36890409557135634
1072,0.5956955849021311
1073,0.6360023542302577
1074,0.6571093688179714
1075,0.5936493329712984
1076,0.3200038974449204
1077,0.38425791543027726
1078,0.49948672443221726
1079,0.3563503720053567
1080,0.8581871708117841
1081,0.7154714959525974
1082,0.5031732975384142
1083,0.28968450420504704
1084,0.918660101623255
1085,0.6309039972692663
1086,0.2754918117167078
1087,0.5146932896215045
1088,0.5177778161568479
1089,0.4638442949011134
1090,0.4455451741954983
1091,0.24258598492067004
1092,0.5548916808238968
1093,0.4238816609258681
1094,0.23826490586636276
1095,0.44243877314548335
1096,0.25150879545084737
1097,0.6327083063958249
1098,0.7266197234880326
1099,0.39911716826418603
1100,0.32594193541609434
1101,0.7480119587594447
1102,0.278335590127614
1103,0.23038400278740143
1104,0.34609108721649817
1105,0.42267457457992863
1106,0.5204830808375988
1107,0.3726059379659349
1108,0.5533912833513726
1109,0.5930193135065855
1110,0.2995416271985618
1111,0.37570328312327633
1112,0.8761261115119265
1113,0.449042516037869
1114,0.26998412223199997
1115,0.41608045449774134
1116,0.31535132338464406
1117,0.8987454957478633
1118,0.3926915152157921
1119,0.5543771428885801
1120,0.30320877142811126
1121,0.4186008420004137
1122,0.23825923595512283
1123,0.3607557814253285
1124,0.43836825053743766
1125,0.42009980895093385
1126,0.5381531469135098
1127,0.3767499869298575
1128,0.5034173441045877
1129,0.6982659471308093
1130,0.24805214911848839
1131,0.49758125565206757
1132,0.6637889316101742
1133,0.3129488597167322
1134,0.5368453737401674
1135,0.2881970567028006
1136,0.4213930656137749
1137,0.3734845982857259
1138,0.3886880212262507
1139,0.49112097190940524
1140,0.5103949515006173
1141,0.26005838732503245
1142,0.4240412035526297
1143,0.3527840192669826
1144,0.43702871147445954
1145,0.40705988863596815
1146,0.5485488163388808
1147,0.2775774191598525
1148,0.3939639437991631
1149,0.7533969276824317
1150,0.5402734446392641
1151,0.39914911131610503
1152,0.5346998538953389
1153,0.47204018627265226
1154,0.5460221397278581
1155,0.2800031776675235
1156,0.45796556133782973
1157,0.4738390057007366
1158,0.4059521040506919
1159,0.5002026384959306
1160,0.5083853433529764
1161,0.4783669946427652
1162,0.5605850074393647
1163,0.44079297239864945
1164,0.4068676554194305
1165,0.5830523036621272
1166,0.4767392726195355
1167,0.3868217361319894
1168,0.26044958961904685
1169,0.7510817173918446
1170,0.46464411364055347
1171,0.39550096147211833
1172,0.2140913958181607
1173,0.589470868726775
1174,0.3647529940198945
1175,0.2830249252711246
1176,0.36274928169004633
1177,0.5583538294131534
1178,0.5112444053796336
1179,0.5255211904058814
1180,0.32139960647849664
1181,0.6306136104270739
1182,0.27395718214491244
1183,0.3359631681413145
1184,0.417589962800405
1185,0.3745915472725574
1186,0.4785406897051003
1187,0.5203675306783454
1188,0.673462234932204
1189,0.5270404220825311
1190,0.40712735274975165
1191,0.5331799735981338
1192,0.5416357544957972
1193,0.35596364032710776
1194,0.7651767339939802
1195,0.7873744645452148
1196,0.43008502437842305
1197,0.6296927564937636
1198,0.7677718081258414
1199,0.6805380390721345
1200,0.3202556529657335
1201,0.4325201064270658
1202,0.23495461667828776
1203,0.28163570502506363
1204,0.7432957373257326
1205,0.3024357346666997
1206,0.5190542275438988
1207,0.43838452689719404
1208,0.28632678344588663
1209,0.4423325337020911
1210,0.6675272967378599
1211,0.26026080948185415
1212,0.464495570554243
1213,0.3750023178062933
1214,0.513129461702376
1215,0.6191828775776351
1216,0.5775177270078644
1217,0.3369448805445453
1218,0.5648693071631467
1219,0.2523832554749594
1220,0.5226575346438618
1221,0.25188845889155437
1222,0.4841891216890716
1223,0.5946031076932478
1224,0.3512047549581368
1225,0.38890332470575073
1226,0.5018075516169321
1227,0.4521576144791697
1228,0.2591660214846673
1229,0.2806185215542038
1230,0.5064950194321851
1231,0.31353473021510647
1232,0.29897178336535374
1233,0.3750463191314819
1234,0.4129144442536113
1235,0.45205472525701507
1236,0.26305283805177243
1237,0.3337502508671353
1238,0.7883655881577528
1239,0.4437543661206715
1240,0.2988638752553904
1241,0.8603025923573051
1242,0.5615123191973609
1243,0.5477766003644288
1244,0.4555083165053763
1245,0.4597468369345142
1246,0.22051201498218986
1247,0.3708650407887922
1248,0.342630497601984
1249,0.2909068616556137
1250,0.24953302287032175
1251,0.23962780138357
1252,0.4401847579471927
1253,0.46074759348782107
